,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
403,Criminal and Civil Enforcement,"March 20, 2014",U.S. Attorney,District of Oregon,0,Sibling Sentenced to 6 Months in Jail for Theft of Welfare Benefits,"PORTLAND, Ore. - A Portland man was sentenced to 6 months in jail for stealing more than $8,000 in benefits intended for his disabled sister.  Jason I. Boutros, 49, appeared in federal court for sentencing yesterday after previously pleading guilty to Social Security fraud in December.",https://www.justice.gov/usao/or/news/2014/20140320_boutros.html
404,Criminal and Civil Enforcement,"March 20, 2014",U.S. Attorney,Southern District of Illinois,0,Federal Jury Finds Missouri Woman Guilty Of Health Care Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on March 19, 2014, Tisa V. Vaughn, 49, of Florissant, Missouri, was found guilty in United States District Court in East St. Louis, Illinois, on an indictment charging that she engaged in a scheme to commit health care fraud. Sentencing is set for July 11, 2014. The charge carries a maximum penalty of 10 years in prison, a $250,000 fine, and up to 3 years of supervised release.",https://www.justice.gov/usao/ils/News/2014/Mar/03202014_Vaughn%20Press%20Release.html
405,Criminal and Civil Enforcement,"March 20, 2014",U.S. Attorney,Middle District of Pennsylvania,0,Mechanicsburg Doctor and Owner of Two Medical Facilities Sentenced To 15 Months Imprisonment,"The United States Attorney for the Middle District of Pennsylvania announced that today, Chief United States District Court Judge Christopher Conner sentenced a Mechanicsburg doctor, Timothy Clark, age 47 to 15 months imprisonment for health care fraud and pension fraud. Clark was also ordered to pay restitution of $130,535.05 and forfeiture of $105,518.46.",https://www.justice.gov/usao/pam/news/2014/Clark_03_20_14.html
406,Criminal and Civil Enforcement,"March 19, 2014",U.S. Attorney,Western District of Pennsylvania,0,$1.5M Settlement with West Penn Allegheny Health System Resolves False Claims Act Allegations,"PITTSBURGH - West Penn Allegheny Health System, Inc. (""WPAHS"") has agreed to pay the United States $1,529,281.50 to settle False Claims Act allegations, United States Attorney David Hickton announced today. The settlement results from a self-disclosure by WPAHS to the United States Attorney's Office. Based on information provided by WPAHS, the United States alleged that WPAHS leased space to physicians at below-market rates to induce referrals of patients to WPAHS, in violation of the Anti-Kickback Statute and Stark Law. The United States further alleged that these referrals resulted in improper claims being submitted to federal health care programs.",https://www.justice.gov/usao/paw/news/2014/2014_march/2014_03_19_01.html
407,Criminal and Civil Enforcement,"March 18, 2014",U.S. Department of Justice,,0,Straw Owner of Clinic Sentenced in Medicare Fraud Scheme,"A Florida man who had been the straw owner of a physical therapy rehabilitation facility has been sentenced to serve 30 months in prison for his role in a $28.3 million Medicare fraud scheme. Roberto Fernandez Gonzalez, 63, formerly of southwest Florida, was sentenced by U.S. District Judge Susan C. Bucklew in the Middle District of Florida and was ordered to forfeit $446,738 and pay the same amount in restitution.  Fernandez pleaded guilty on June 24, 2013, to conspiracy to commit health care fraud.",https://www.justice.gov/opa/pr/2014/March/14-crm-280.html
408,Criminal and Civil Enforcement,"March 18, 2014",U.S. Attorney,Northern District of Alabama,0,American Family Care Inc. To Pay $1.2 Million to Settle Allegations of Inflated Medicare Claims,"WASHINGTON - American Family Care Inc. has agreed to pay the government $1.2 million to resolve allegations under the False Claims Act that it knowingly submitted claims to Medicare for outpatient office visits that were billed at a higher rate than was appropriate, the Justice Department announced today. American Family Care is a network of walk-in medical clinics headquartered in Birmingham, Ala., with offices in Alabama, Tennessee and Georgia.","https://www.justice.gov/usao/aln/News/March%202014/18%20Mar,%202014%20AFC.html"
409,Criminal and Civil Enforcement,"March 18, 2014",U.S. Attorney,District of Connecticut,0,Osteopathic Physician Arrested on Health Care Fraud Charges,"Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that David Lester Johnston, 45, of Ridgefield, was arrested today on federal health care fraud charges.  On March 12, 2014, a federal grand jury sitting in Hartford returned an indictment charging Johnston with 14 counts of health care fraud and 14 counts of making false statements relating to health care matters.",https://www.justice.gov/usao/ct/Press2014/20140318.html
410,Criminal and Civil Enforcement,"March 17, 2014",U.S. Attorney,District of South Carolina,0,Defendants Convicted of Health Care Fraud to be Sentenced,"Columbia, South Carolina ----- Truman Levi Lewis, age 35, of Charlotte, North Carolina, and Norman Devi Lewis, age 32, of Georgetown, South Carolina, are scheduled to be sentenced at 10 a.m. and 11:30 a.m., respectively, on Wednesday, March 19, 2014, at the Federal Court House in Charleston.  In August of last year, both were convicted by a jury on charges of Conspiracy to Commit Health Care Fraud, a violation of 18 U.S.C. § 1349, 1347, Conspiracy to Commit Money Laundering, a violation of 18 U.S.C § 1956(h) and four counts of Wire Fraud, violations of 18 U.S.C § 1343.  United States District Judge Richard M. Gergel of Charleston presided over the trial and will impose the sentences.",https://www.justice.gov/usao/sc/news/3.17.14.lewis.html
411,Criminal and Civil Enforcement,"March 17, 2014",U.S. Attorney,Northern District of Texas,0,Physician Sentenced to 57 Months in Federal Prison on Health Care Fraud Conviction,"DALLAS - Dr. Nicolas Alfonso Padron, 54, of Garland, Texas, was sentenced this morning by U.S. District Judge David C. Godbey to 57 months in federal prison and ordered to pay $9,484,111 in restitution to the Centers for Medicare and Medicaid Services (CMS).  Dr. Padron pleaded guilty in September 2013 to one count of count of conspiracy to commit health care fraud stemming from his role as medical director of a physician house-call company, A Medical House Calls (A Medical).  Dr. Padron has been in custody since his arrest in June 2012.  The announcement was made today by U.S. Attorney Sarah R. Saldaña of the Northern District of Texas.",https://www.justice.gov/usao/txn/PressRelease/2014/MAR2014/mar17Padron_sent.html
412,Criminal and Civil Enforcement,"March 14, 2014",U.S. Department of Justice,,0,Medical Clinic Owner Sentenced for Role in Multiple Health Care Fraud Schemes Totaling,"Over $20 Million<br/>The owner and operator of a Miami medical clinic, Merfi Corp., was sentenced today to serve 108 months in prison for her participation in multiple health care fraud schemes. Isabel Medina, 49, of Miami, was sentenced by U.S. District Judge Ursula Ungaro of the Southern District of Florida.   In addition to her prison term, Medina was also sentenced to serve three years of supervised release and was ordered to pay $8,437,393 in restitution.",https://www.justice.gov/opa/pr/2014/March/14-crm-274.html
413,Criminal and Civil Enforcement,"March 14, 2014",U.S. Department of Justice,,0,Medical Clinic Owner and Other Patient Recruiters Sentenced for Roles in $8 Million Health Care Fraud Scheme,"Several patient recruiters, including a medical clinic owner, were sentenced today for their participation in a health care fraud scheme involving Flores Home Health Care Inc., a defunct home health care company. Lerida Labrada, 59; Mayra Flores, 49; and German Martinez, 36, all of Miami, were sentenced by U.S. District Judge Ursula Ungaro of the Southern District of Florida to serve 37 months, 24 months, and 24 months in prison, respectively.   In addition to their prison terms, all of the defendants were sentenced to three years of supervised release and ordered to pay between $200,000 and $400,000 in restitution.",https://www.justice.gov/opa/pr/2014/March/14-crm-273.html
414,Criminal and Civil Enforcement,"March 13, 2014",U.S. Attorney,District of Massachusetts,0,Pain Management Physician Charged with Overbilling Medicare,"BOSTON - A physician specializing in pain management was charged today for overbilling the Medicare program. Fathalla Mashali, 59, of Dover, was indicted on nine counts of heath care fraud. Mashali was a licensed physician in Massachusetts and Rhode Island who operated New England Wellness & Pain Management, P.C., which was also known as New England Pain Associates, P.C., Greystone Pain Management, Inc., and New England Pain Institute, P.C., or NEPA. NEPA, a pain management clinic with locations in Massachusetts and Rhode Island, served many patients who were Medicare beneficiaries.",https://www.justice.gov/usao/ma/news/2014/March/MashaliFathallaindictedPR.html
415,Criminal and Civil Enforcement,"March 13, 2014",U.S. Department of Justice,,0,Memorial Hospital in Ohio Pays Government $8.5 Million to Settle False Claims Act Allegations,"Memorial Hospital, an Ohio nonprofit corporation that operates an acute care hospital in Fremont, Ohio, has agreed to pay $8.5 million to settle claims that it violated the False Claims Act, the Anti-Kickback Statute and the Stark Statute by engaging in improper financial relationships with referring physicians, the Justice Department announced today.",https://www.justice.gov/opa/pr/2014/March/14-civ-270.html
416,Criminal and Civil Enforcement,"March 13, 2014",U.S. Department of Justice,,0,Former Veterans Affairs Psychiatrist Sentenced For Medicare Fraud,"WASHINGTON - A licensed psychiatrist formerly employed by the Department of Veterans Affairs (VA) was sentenced today to serve 18 months in prison for falsely claiming to provide at-home services to Medicare beneficiaries. Dr. Mikhail L. Presman, 56, of Brooklyn, N.Y., was sentenced by Judge I. Leo Glasser in the Eastern District of New York.  Presman was sentenced to serve three years of supervised release following his prison term and ordered to forfeit $1.2 million and pay restitution to Medicare.",https://www.justice.gov/opa/pr/2014/March/14-crm-265.html
417,Criminal and Civil Enforcement,"March 13, 2014",U.S. Attorney,District of New Jersey,0,Twin Brother Pharmacists Each Sentenced To 42 Months in Prison for Defrauding Patients and Insurance Companies of $1.5 Million,"NEWARK, N.J. - Two pharmacists - twin brothers who previously owned the West Orange Pharmacy - were each sentenced 42 months in prison today for reaping at least $1.5 million in illicit gains by defrauding patients, Medicaid and insurance companies over the past 15 years, U.S. Attorney Paul J. Fishman announced. Robert and William Carlucci, both 70 and of Florham Park, N.J., previously pleaded guilty before U.S. Magistrate Judge Michael A. Hammer to separate informations charging them with conspiring to commit health care fraud. The sentenced was imposed today by U.S. District Judge Faith Hochberg in Newark federal court.","https://www.justice.gov/usao/nj/Press/files/Carlucci,%20William%20and%20Robert%20Sentencing%20PR.html"
418,Criminal and Civil Enforcement,"March 13, 2014",U.S. Attorney,District of Maryland,0,Ophthalmologist Agrees To Pay $1.4 Million and To 20 Year Voluntary Exclusion from Federal Programs To Settle Claims That He Performed Medically Unnecessary Laser Procedures,"Baltimore, Maryland - John Arthur Kiely, M.D., of Lutherville, Maryland, has agreed to pay the United States $1.4 million to settle claims under the Federal False Claims Act that he submitted and caused the submission of false claims by Bon Secours Hospital to Medicare and Medicaid between October 29, 2002 and April 14, 2009. Kiely has also agreed to a 20 year voluntary exclusion from Federal health care programs.",https://www.justice.gov/usao/md/news/2014/OphthalmologistAgreesToPay1.4MillionAndTo20YearVoluntaryExclusionFromFederalProgramsTo.html
419,Criminal and Civil Enforcement,"March 12, 2014",U.S. Department of Justice,,0,Jury Convicts All Seven Defendants in $97 Million Medicare Fraud Scheme,"A federal jury in Houston today convicted two owners of a former Houston mental health care company, Spectrum Care P.A. (Spectrum), several of its employees and the owners of certain Houston group care homes for their participation in a $97 million Medicare fraud scheme. Physicians Mansour Sanjar, 81, and Cyrus Sajadi, 66, the owners of Spectrum, were each convicted of conspiracy to commit health care fraud and conspiracy to pay kickbacks as well as related counts of health care fraud and paying illegal kickbacks.  Adam Main, 33, a physician's assistant, was convicted of conspiracy to commit health care fraud and related counts of health care fraud.   Shokoufeh Hakimi, 66, administrator of Spectrum, was convicted of conspiracy to commit health care fraud, conspiracy to pay kickbacks and a related count of paying an illegal kickback.   Chandra Nunn, 35, a group home owner, was also convicted of conspiracy to commit health care fraud, conspiracy to pay and receive kickbacks and related counts of receiving illegal kickbacks.   Sharonda Holmes, 40, a patient recruiter, was convicted of conspiracy to pay and receive kickbacks and a related count of receiving an illegal kickback.   Shawn Manney, 51, a group home owner, was convicted of conspiracy to pay and receive illegal kickbacks.",https://www.justice.gov/opa/pr/2014/March/14-crm-261.html
420,Criminal and Civil Enforcement,"March 11, 2014",U.S. Department of Justice,,0,Florida Hospital System Agrees to Pay the Government $85 Million to Settle Allegations of Improper Financial Relationships with Referring Physicians,"Halifax Hospital Medical Center and Halifax Staffing Inc. (Halifax), a hospital system based in the Daytona Beach, Fla., area, have agreed to pay $85 million to resolve allegations that they violated the False Claims Act by submitting claims to the Medicare program that violated the Physician Self-Referral Law, commonly known as the Stark Law, the Justice Department announced today.",https://www.justice.gov/opa/pr/2014/March/14-civ-252.html
421,Criminal and Civil Enforcement,"March 11, 2014",U.S. Department of Justice,,0,Pharmaceutical Company to Pay $27.6 Million to Settle Allegations Involving False Billings to Federal Health Care Programs,"Pharmaceutical manufacturer Teva Pharmaceuticals USA Inc. and a subsidiary, IVAX LLC, have agreed to pay the government and the state of Illinois $27.6 million for allegedly violating the False Claims Act by making payments to induce prescriptions of an anti-psychotic drug for Medicare and Medicaid beneficiaries .  Teva Pharmaceuticals USA is located in North Wales, Pa., and IVAX LLC is a Florida company.",https://www.justice.gov/opa/pr/2014/March/14-civ-251.html
422,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Eastern District of Michigan,0,"Jury Convicts Doctor, Pharmacist, Marketer in Health Care Fraud Scheme","A doctor, a pharmacist and a marketer were convicted today in federal court in Detroit for health care fraud and controlled substance distribution, U.S. Attorney Barbara L. McQuade announced today.  The jury returned guilty verdicts against Dr. Carl Fowler, M.D., 61, of West Bloomfield, pharmacist Mukesh Khunt, 34, of Toronto, Ontario, Canada, and Michael Thoran of Detroit.   Defendants Fowler and Thoran were convicted on all three of the counts with which they were charged, conspiracies to commit health care fraud, to distribute controlled substances, and to pay or receive health care kickbacks.  ",https://www.justice.gov/usao/mie/news/2014/2014_3_7_bpatel_etal.html
423,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Southern District of Illinois,0,Ramsey Man Sentenced on Health Care Fraud Charge,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on March 7, 2014, William Dale Sidener, 31, of Ramsey, Illinois, was sentenced on the one-count indictment charging that he engaged in a scheme to commit health care fraud in the United States District Court in East St. Louis, Illinois. The district court sentenced Sidener to serve three years of probation, with the three months to be in home confinement. The district court also ordered Sidener to pay $4,677.75 in restitution to the Illinois Department of Human Services and pay a special assessment of $100.00.",https://www.justice.gov/usao/ils/News/2014/Mar/03072014_Sidener%20Press%20Release.html
424,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Western District of Pennsylvania,0,"Former Family Physician Sentenced to Probation, Community Service for Selling Drug Samples","PITTSBURGH - A Pittsburgh-area family doctor has been sentenced in federal court to one year of probation with 200 hours of community service and a $5000 fine on his conviction of the unlawful sale of pharmaceutical drug samples, United States Attorney David J. Hickton announced today.",https://www.justice.gov/usao/paw/news/2014/2014_march/2014_03_07_01.html
425,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Southern District of New York,0,Dutchess County Orthopedic Surgeon Sentenced In White Plains Federal Court to 54 Months for Multimillion Dollar Health Care Fraud Scheme,"Preet Bharara, the United States Attorney for the Southern District of New York, announced that Dr. Spyros Panos, an orthopedic surgeon, was sentenced today in White Plains federal court before U.S. District Judge Nelson S. Roman to serve 54 months in prison for operating a long-running health care fraud scheme in which PANOS defrauded Medicare, the New York State Insurance Fund, and numerous private health insurance providers (the ""Health Insurance Providers"") out of over $2.5 million by systematically lying about the nature and scope of the surgical procedures that he performed. In addition, PANOS was ordered to forfeit $5 million. He was ordered to surrender to start serving his prison term in 30 days.",https://www.justice.gov/usao/nys/pressreleases/March14/panosspyrossentencing.php
426,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Northern District of Indiana,0,Roy Dunn: Conspiracy to Submit Fraudulent Claims to Medicare,"Roy Dunn, 60, of Winamac, Indiana, a defendant in the case U.S. v Hoosier EMS Inc. et al., pled guilty before District Judge Joseph Van Bokkelen to the felony offense of conspiracy to submit fraudulent claims to Medicare in connection with ambulance transportation for Medicare recipients in Northwest Indiana. Sentencing has been set for May 20, 2014. This charge was filed as a result of an investigation by the Federal Bureau of Investigation, the Medicaid Fraud Control Unit, and the U.S. Department of Health and Human Services. This case is being prosecuted by Assistant United States Attorneys Diane Berkowitz and Thomas McGrath.",https://www.fbi.gov/indianapolis/press-releases/2014/week-in-reviewhammond-2
427,Criminal and Civil Enforcement,"March 7, 2014",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces Medicaid Fraud Charges Against Postal Employee And Spouse,"Preet Bharara, the United States Attorney for the Southern District of New York, and Thomas O'Donnell, the Special Agent in Charge of the New York Office of the United States Department of Health and Human Services, Office of Inspector General (""HHS-OIG""), today announced charges against ALEXANDER KNOBEL, an employee of the United States Postal Service the (""Postal Service""), and his spouse, YANA MALKINA, for Medicaid fraud. The Complaint alleges that KNOBEL and MALKINA repeatedly submitted fraudulent documents to obtain and continue to receive Medicaid for themselves and their family, defrauding the Medicaid Program of nearly $100,000, and causing resources designed for low-income individuals to be diverted to themselves. The defendants were arrested this morning and are expected to be presented today before U.S. Magistrate Judge James L. Cott.",https://www.justice.gov/usao/nys/pressreleases/March14/KnobelMalkinaArrestPR.php
428,Criminal and Civil Enforcement,"March 6, 2014",U.S. Department of Justice,,0,Physician Pleads Guilty for Role in Detroit-Area Medicare Fraud Scheme,A former Detroit-area physician pleaded guilty today for his role in an $11.5 million health care fraud scheme.,https://www.justice.gov/opa/pr/2014/March/14-crm-240.html
429,Criminal and Civil Enforcement,"March 3, 2014",U.S. Attorney,District of North Dakota,0,"California Man Sentenced for Defrauding Medicare of $400,000","FARGO - U.S. Attorney Timothy Q. Purdon announced that on March 3, 2014, Robert Olie, 66, Torrance Calif., was sentenced before U.S. District Judge Ralph R. Erickson, to 12 months of electronic home monitoring and three year's supervised release for conspiracy to commit health care fraud. Olie was also ordered to pay $417,000 in restitution in addition to $100,000 in forfeiture of assets. Olie was ordered to pay $100 special assessment to the Crime Victims Fund in addition to his sentence.",https://www.justice.gov/usao/nd/news/2014/03-03-14-Robert%20Olie%20Sentenced.html
430,Criminal and Civil Enforcement,"February 28, 2014",U.S. Attorney,Northern District of Indiana,0,Plea: Conspiracy to Submit False Claims to Medicare,"Anthony Bitterling, 40, of Winimac, Indiana, a defendant in the case US v Hoosier EMS Inc. et al., pled guilty before District Judge Joseph Van Bokkelen to the felony offense of conspiring with other individuals to submit fraudulent claims to Medicare in connection with ambulance transportation.  Sentencing has been set for 5/8/14.  This charge was filed as a result of an investigation by the Federal Bureau of Investigation, the Medicare Fraud Control Unit, and the US Department of Health and Human Services. This case is being prosecuted by Assistant United States Attorneys Diane Berkowitz and Thomas McGrath.",https://www.justice.gov/usao/inn/press_release/documents/2014/Feb_14/feb%2028%2014%20bitterling%20et%20al.htm
431,Criminal and Civil Enforcement,"February 28, 2014",U.S. Attorney,Northern District of New York,0,A Physician and Employee of a Former Utica and Fulton Area Medical Practice Indicted,"United States Attorney Richard S. Hartunian announced the indictment of a physician and employee of a former Utica and Fulton area medical practice. Mahesh Kuthuru, M.D., age 43, and Bonnie Meislin, age 42, were indicted by a federal grand jury in Syracuse on February 26, 2014.",https://www.justice.gov/usao/nyn/news/1968-3876-1904828800.pdf
432,Criminal and Civil Enforcement,"February 27, 2014",U.S. Attorney,District of Puerto Rico,0,Four Individuals Indicted And Arrested For Health Care Fraud,"SAN JUAN, P.R. - Yesterday, February 26, a Federal grand jury returned a fourteen count-indictment against four individuals for health care fraud and causing the misbranding and adulteration of prescription medications with intent to mislead and defraud, announced Rosa Emilia Rodríguez-Vélez, United States Attorney for the District of Puerto Rico.  The defendants are facing a forfeiture allegation of $225,929.21.",https://www.justice.gov/usao/pr/news/2014/02272014.html
433,Criminal and Civil Enforcement,"February 27, 2014",U.S. Attorney,District of South Dakota,0,Kyle Man Charged with Health Care Fraud,"United States Attorney Brendan V. Johnson announced that a Kyle, South Dakota, man has been indicted by a federal grand jury for Theft in Connection with Health Care, Health Care Fraud, False Statements Relating to Health Care Matters and Acquiring Controlled Substances by Fraud. Dean L. Hodges, age 59, was indicted on February 19, 2014. He appeared before U.S. Magistrate Judge Veronica L. Duffy on February 24, 2014, and pled not guilty to the Indictment.",https://www.justice.gov/usao/sd/pressreleases/2014/RC-2014-02-27-Hodges.html
434,Criminal and Civil Enforcement,"February 27, 2014",U.S. Attorney,District of South Dakota,0,Pine Ridge Woman Charged With Health Care Fraud,"United States Attorney Brendan V. Johnson announced that a Pine Ridge, South Dakota, woman has been indicted by a federal grand jury for False Statements Relating to Health Care Matters and Attempt to Obtain Controlled Substance by Fraud. Jamie Wounded Arrow, age 26, was indicted on February 19, 2014.  She appeared before U.S. Magistrate Judge Veronica L. Duffy on February 24, 2014, and pled not guilty to the Indictment.",https://www.justice.gov/usao/sd/pressreleases/2014/RC-2014-02-27-Wounded%20Arrow.html
435,Criminal and Civil Enforcement,"February 27, 2014",U.S. Department of Justice,,0,Omnicare to Pay Government $4.19 Million to Resolve False Claims Act Allegations of Kickbacks,"Omnicare Inc., an Ohio-based long-term care pharmacy, has agreed to pay the government $4.19 million to settle allegations that it engaged in a kickback scheme in violation of the False Claims Act, the Justice Department announced today.  Omnicare provides pharmaceuticals and services to long-term care facilities and residents and other senior populations.",https://www.justice.gov/opa/pr/2014/February/14-civ-216.html
436,Criminal and Civil Enforcement,"February 27, 2014",U.S. Department of Justice,,0,Owner of Fake Michigan Psychotherapy Clinic Sentenced for Role in Medicare Fraud Scheme,"The owner of two Flint, Mich., adult day care centers was sentenced today for his leadership role in a $3.2 million Medicare fraud scheme. Glenn English, 53, was sentenced by United States District Judge Victoria A. Roberts in the Eastern District of Michigan to serve 96 months in prison.   In addition to his prison term, English was sentenced to serve three years of supervised release and was ordered to pay $988,529 in restitution.",https://www.justice.gov/opa/pr/2014/February/14-crm-217.html
437,Criminal and Civil Enforcement,"February 26, 2014",U.S. Attorney,District of New Jersey,0,Doctor Admits Taking Bribes in Test-Referral Scheme with New Jersey Clinical Lab,"Newark, N.J. - An internist with a practice in Montclair, N.J., admitted today accepting bribes in exchange for test referrals as part of a long-running scheme operated by Biodiagnostic Laboratory Services LLC, of Parsippany, N.J., its president and numerous associates, U.S. Attorney Paul J. Fishman announced. Charles Goldberg, 60, of West Orange, N.J., pleaded guilty before U.S. District Judge Stanley R. Chesler in Newark federal court to an information charging him with one count of accepting bribes.","https://www.justice.gov/usao/nj/Press/files/Goldberg,%20Charles%20Plea%20News%20Release.html"
438,Criminal and Civil Enforcement,"February 26, 2014",U.S. Attorney,District of Utah,0,Salt Lake City Psychologist Charged With Health Care Fraud In Indictment Returned By Grand Jury,"Salt Lake City - A federal grand jury returned an indictment Wednesday charging Charles Fredrick McCusker, age 62, of Salt Lake City, a licensed Utah psychologist, with health care fraud and mail fraud in connection with a health care fraud scheme the indictment alleges caused federal and private benefit programs to pay more than $1.3 million for services not provided to patients. The indictment alleges the conduct occurred from around 2007 to around August 2013",https://www.justice.gov/usao/ut/news/2014/02-26.html
439,Criminal and Civil Enforcement,"February 25, 2014",U.S. Attorney,District of Massachusetts,0,Concord Doctor Pleads Guilty for Role in $27 Million Home Health Care Scam,"BOSTON - The former medical director of a Waltham-based home health agency pleaded guilty today for his role in a home health fraud scheme which cost Medicare over $27 million. Dr. Spencer Wilking, 65, of Concord, pleaded guilty today before U.S. District Judge Joseph L. Tauro to health care fraud. Sentencing is scheduled for May 20, 2014. The statutory maximum penalty for the crime is 10 years in prison, three years of supervised release, a fine of $250,000 or twice the gross loss to the Medicare program or twice the gross gain to Wilking (whichever is greater), restitution to Medicare, forfeiture of any proceeds of the offense, and exclusion from the Medicare program.",https://www.justice.gov/usao/ma/news/2014/February/WilkingSpencerpleaPR.html
440,Criminal and Civil Enforcement,"February 25, 2014",U.S. Department of Justice,,0,Diagnostic Imaging Group to Pay $15.5 Million for Allegedly Submitting False Claims to Federal and State Health Care Programs,"WASHINGTON - Diagnostic Imaging Group (DIG) has agreed to pay a total of $15.5 million to resolve allegations that its diagnostic testing facility falsely billed federal and state health care programs for tests that were not performed or not medically necessary and by paying kickbacks to physicians.  Assistant Attorney General for the Justice Department's Civil Division Stuart F. Delery, U.S. Attorney for the District of New Jersey Paul J. Fishman and U.S. Attorney for the Eastern District of New York Loretta E. Lynch announced the settlement today.",https://www.justice.gov/opa/pr/2014/February/14-civ-200.html
441,Criminal and Civil Enforcement,"February 25, 2014",U.S. Attorney,Middle District of Florida,0,United States Settles False Claims Act Lawsuit against Florida Pain Clinic and Its Owner,"Tampa, Florida - United States Attorney A. Lee Bentley, III announced today that a Florida-based physician, Dr. Steven Chun, has agreed to pay $750,000 to resolve allegations that he and his clinic billed Medicare for physician office visits that he did not perform.  The United States alleges that, between 2006 and 2011, Dr. Chun owned and operated a clinic, first in Sarasota and then in Bradenton, called Sarasota Pain Associates. The United States alleges that, beginning in 2006, Dr. Chun billed Medicare for office visits at the highest levels possible, falsely claiming to have conducted comprehensive examinations of patients with complex problems. In fact, those patients visited Sarasota Pain Associates for scheduled procedures for which Dr. Chun was paid.  In addition to getting paid for those procedures, Dr. Chun billed and was paid by Medicare for examinations that he did not in fact perform.",https://www.justice.gov/usao/flm/press/2014/Feb/20140225_Chun.html
442,Criminal and Civil Enforcement,"February 24, 2014",U.S. Attorney,District of Connecticut,0,Physical Therapist Arrested On Health Care Fraud Charges,"Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that Danielle Faux, 46, of Weston, was arrested today on federal health care fraud charges.  On February 19, 2014, a federal grand jury sitting in Bridgeport returned an indictment charging Faux with 46 counts of health care fraud and one count of obstruction of a federal audit.",https://www.justice.gov/usao/ct/Press2014/20140224-1.html
443,Criminal and Civil Enforcement,"February 21, 2014",U.S. Attorney,Southern District of Iowa,0,"Former Newton, Iowa Doctor Pleads Guilty of Health Care Fraud and Illegal Distribution of Controlled Substance","DES MOINES, IA - The United States Attorney for the Southern District of Iowa, Nicholas A. Klinefeldt, announces that Lafayette James Twyner, Jr., age 64, a former doctor in Newton, Iowa, pleaded guilty in United States District Court on February 21, 2014, to one count of health care fraud and one count of illegal distribution of a schedule III controlled substance resulting in death, announced United States Attorney Nicholas A. Klinefeldt. If approved by the district court at sentencing, the plea agreement calls for Twyner to serve a total of 8 years of incarceration, which will include 5 years in prison and 3 years of home and/or community confinement.",https://www.justice.gov/usao/ias/news/2014/Twyner%20-%20Guilty%202-21-2014.html
444,Criminal and Civil Enforcement,"February 21, 2014",U.S. Attorney,Eastern District of Missouri,0,Local Doctor Sentenced For Making False Statement to Agent,"St. Louis, MO - Dr. Erick Falconer was sentenced to five months in prison, followed by five months of home confinement, on charges of making a false statement to federal agents regarding his purchases of misbranded Botox® from a foreign unlicensed drug wholesaler, some of which had counterfeit exterior packaging. Additionally, as part of his plea agreement, Dr. Falconer previously forfeited $20,000 to the Government.",https://www.justice.gov/usao/moe/news/2014/february/falconer_erick.html
445,Criminal and Civil Enforcement,"February 21, 2014",U.S. Attorney,District of South Carolina,0,Andrews Woman Sentenced in Health Care Fraud Case,"Columbia, South Carolina - United States Attorney Bill Nettles stated that Queen Edwards Nesmith, age 53, of Andrews, South Carolina, was sentenced today in federal court in Charleston for Health Care Fraud, a violation of 18 U.S.C. § 1346, and Aggravated Identity Theft, a violation of 18 U.S.C. § 1028A.  Senior United States District Judge Sol Blatt Jr. of Charleston sentenced Nesmith to 24 months imprisonment on each charge, for a total of 48 months, and ordered her to pay approximately $411,000 in restitution.",https://www.justice.gov/usao/sc/news/2.21.14.nesmith.html
446,Criminal and Civil Enforcement,"February 21, 2014",U.S. Attorney,Southern District of California,0,Alvarado Pharmacy and Its Owner Ordered To Repay Medicare over $1 Million,"United States Attorney Laura E. Duffy announced today that Alvarado Medical Plaza Pharmacy, Inc. was sentenced by United States District Court Judge Janis L. Sammartino to repay Medicare over $1 million, and to pay a $10,000 fine, following its conviction of federal Health Care Fraud for billing Medicare for unapproved oncology drugs.",https://www.justice.gov/usao/cas/press/2014/cas14-0221-BurdineSent.pdf
447,Criminal and Civil Enforcement,"February 21, 2014",U.S. Department of Justice,,0,Endo Pharmaceuticals and Endo Health Solutions to Pay $192.7 Million to Resolve Criminal and Civil Liability Relating to Marketing of Prescription Drug Lidoderm for Unapproved Uses,"Pharmaceutical company Endo Health Solutions Inc. and its subsidiary Endo Pharmaceuticals Inc. (Endo) have agreed to pay $192.7 million to resolve criminal and civil liability arising from Endo's marketing of the prescription drug Lidoderm for uses not approved as safe and effective by the Food and Drug Administration (FDA), the Justice Department announced today.   The resolution includes a deferred prosecution agreement and forfeiture totaling $20.8 million and civil false claims settlements with the federal government and the states and the District of Columbia totaling $171.9 million.   Endo Pharmaceuticals Inc. is a Delaware corporation headquartered in Malvern, Pa.",https://www.justice.gov/opa/pr/2014/February/14-civ-187.html
